name,value
accumbens_area,0.7753470771304424
amygdala,0.6774960099971015
hippocampus,0.670370516633604
inf_lateral_ventricle,0.9828408677648233
insula,0.7056425671488673
isthmus_cingulate,0.727683323637963
medial_orbitofrontal,0.7768003650312795
posterior_cingulate,0.6918017435452943
rostral_anterior_cingulate,0.708433449883525
thalamus_proper,0.7193963330659194
