name,value
accumbens_area,0.6522674151686668
amygdala,0.5795855881395763
hippocampus,0.6545935813821913
inf_lateral_ventricle,0.8829508166565845
insula,0.6299444998625126
isthmus_cingulate,0.6983048487285244
medial_orbitofrontal,0.6448296488661134
posterior_cingulate,0.6356670980268759
rostral_anterior_cingulate,0.621657268897825
thalamus_proper,0.6143364579979799
